avg_velocity,max_velocity,std_velocity,total_distance,fixation_ratio,unique_area_count,file,label
0.5680418980916015,2.501793385469942,0.7680874376731193,6.135497044289101,0.13333333333333333,6,a4a4cbf9-d4b6-4d2e-aec6-aeb97544b91e.json,sedang
0.22870609865706248,1.3618703610499627,0.3792680873469301,2.4757980130708592,0.4666666666666667,5,a4a4cbf9-d4b6-4d2e-aec6-aeb97544b91e.json,sedang
0.22870609865706248,1.3618703610499627,0.3792680873469301,2.4757980130708592,0.4666666666666667,5,a4a4cbf9-d4b6-4d2e-aec6-aeb97544b91e.json,sedang
0.5019909735581561,2.36937093320186,0.6521352513813384,5.480589418069683,0.06666666666666667,3,c3c686cd-6df9-4804-b03d-dee5c1028aa2.json,tinggi
0.5711086943731479,2.2356762580457734,0.6815523654993207,6.187075148998866,0.03333333333333333,4,c3c686cd-6df9-4804-b03d-dee5c1028aa2.json,tinggi
0.4359494054976082,2.352601711275928,0.6901753854475807,4.646328138213272,0.13333333333333333,4,c3c686cd-6df9-4804-b03d-dee5c1028aa2.json,tinggi
0.49951576278132387,2.477764989071135,0.8393819530908414,5.377250845452043,0.06666666666666667,3,c3c686cd-6df9-4804-b03d-dee5c1028aa2.json,tinggi
0.4223742137363634,2.349417344449052,0.6508334554433134,4.486251385662067,0.06666666666666667,4,c3c686cd-6df9-4804-b03d-dee5c1028aa2.json,tinggi
0.5755795708418404,2.4767058633901877,0.8967770064095905,6.089998800834048,0.1,3,c3c686cd-6df9-4804-b03d-dee5c1028aa2.json,tinggi
0.34864234862919224,2.302149994295236,0.5340296598673208,3.737396226820385,0.13333333333333333,3,c3c686cd-6df9-4804-b03d-dee5c1028aa2.json,tinggi
0.4109463958256142,2.287687413816085,0.6621013827963925,4.44655588560599,0.13333333333333333,4,c3c686cd-6df9-4804-b03d-dee5c1028aa2.json,tinggi
0.4800791046812179,2.414695918442222,0.7414976854763213,5.127812353153373,0.1,4,c3c686cd-6df9-4804-b03d-dee5c1028aa2.json,tinggi
0.3547990888851598,2.3653921589120412,0.5583986851058569,2.1474181470059315,0.058823529411764705,4,c3c686cd-6df9-4804-b03d-dee5c1028aa2.json,tinggi
0.3547990888851598,2.3653921589120412,0.5583986851058569,2.1474181470059315,0.058823529411764705,4,c3c686cd-6df9-4804-b03d-dee5c1028aa2.json,tinggi
